ts,consumer1,consumer2
2019-02-01 10:06:00,540.1688,543.6649
2019-02-01 10:07:00,546.0944,549.0557
2019-02-01 10:08:00,583.6947,541.0586
2019-02-01 10:09:00,547.4800,507.8752
2019-02-01 10:10:00,525.1346,502.3970
2019-02-01 10:11:00,533.8048,503.1884
2019-02-01 10:12:00,556.2217,501.9927
2019-02-01 10:13:00,520.9340,491.3000
2019-02-01 10:14:00,550.4238,496.5258
2019-02-01 10:15:00,511.9485,437.1230
2019-02-01 10:16:00,608.9206,549.4640
2019-02-01 10:17:00,584.7696,550.3958
2019-02-01 10:18:00,601.7270,544.6777
2019-02-01 10:19:00,526.2441,579.8395
2019-02-01 10:20:00,543.9163,533.1025
2019-02-01 10:21:00,526.1834,522.8982
2019-02-01 10:22:00,525.7892,522.3771
2019-02-01 10:23:00,546.4338,525.3417
2019-02-01 10:24:00,578.9101,530.7568
2019-02-01 10:25:00,532.7951,493.8554
2019-02-01 10:26:00,509.3063,469.4701
2019-02-01 10:27:00,516.9732,510.8947
2019-02-01 10:28:00,492.7275,478.3097
2019-02-01 10:29:00,532.5892,478.1171
2019-02-01 10:30:00,483.1269,441.8599
2019-02-01 10:31:00,562.2514,596.7758
2019-02-01 10:32:00,502.8478,539.8959
2019-02-01 10:33:00,533.5854,556.6637
2019-02-01 10:34:00,553.7921,532.4778
2019-02-01 10:35:00,528.7821,513.3754
2019-02-01 10:36:00,513.5113,476.9907
2019-02-01 10:37:00,488.4349,491.8499
2019-02-01 10:38:00,559.3181,600.5236
2019-02-01 10:39:00,492.1968,530.1021
2019-02-01 10:40:00,525.7103,508.4567
2019-02-01 10:41:00,473.7945,513.5594
2019-02-01 10:42:00,534.5936,532.9550
2019-02-01 10:43:00,474.7728,497.5107
2019-02-01 10:44:00,494.7116,451.1898
2019-02-01 10:45:00,454.8144,459.3751
2019-02-01 10:46:00,513.9649,598.5010
2019-02-01 10:47:00,471.6965,582.2751
2019-02-01 10:48:00,456.2602,538.8086
2019-02-01 10:49:00,521.1320,494.6093
2019-02-01 10:50:00,487.6544,529.3502
2019-02-01 10:51:00,488.5545,543.4728
2019-02-01 10:52:00,464.0394,474.5441
2019-02-01 10:53:00,480.9020,535.8999
2019-02-01 10:54:00,484.2999,528.6784
2019-02-01 10:55:00,473.3999,492.0968
2019-02-01 10:56:00,455.3347,442.5146
2019-02-01 10:57:00,438.3522,482.4742
2019-02-01 10:58:00,441.9681,470.4852
2019-02-01 10:59:00,410.5602,463.0104
2019-02-01 11:00:00,416.3003,468.1884
2019-02-01 11:01:00,591.7305,631.0100
2019-02-01 11:02:00,619.5226,573.3858
2019-02-01 11:03:00,535.0663,530.5822
2019-02-01 11:04:00,559.4454,564.6827
2019-02-01 11:05:00,577.2027,503.1078
2019-02-01 11:06:00,599.5182,523.5919
2019-02-01 11:07:00,485.1156,458.9926
2019-02-01 11:08:00,594.0856,533.7461
2019-02-01 11:09:00,558.5154,522.8364
2019-02-01 11:10:00,543.5754,491.9123
2019-02-01 11:11:00,526.7626,504.8562
2019-02-01 11:12:00,575.5136,548.8877
2019-02-01 11:13:00,571.5011,487.7692
2019-02-01 11:14:00,520.2547,459.6410
2019-02-01 11:15:00,483.7343,454.7995
2019-02-01 11:16:00,555.4241,514.6462
2019-02-01 11:17:00,528.5370,536.3041
2019-02-01 11:18:00,502.9513,524.2653
2019-02-01 11:19:00,546.4147,483.3416
2019-02-01 11:20:00,499.5835,497.7559
2019-02-01 11:21:00,497.5319,511.7662
2019-02-01 11:22:00,463.4765,468.2255
2019-02-01 11:23:00,536.5994,519.4864
2019-02-01 11:24:00,525.4505,550.5604
2019-02-01 11:25:00,479.9120,521.3499
2019-02-01 11:26:00,489.6298,484.2000
2019-02-01 11:27:00,501.5232,490.1081
2019-02-01 11:28:00,467.0184,479.7609
2019-02-01 11:29:00,506.7723,487.3312
2019-02-01 11:30:00,453.5027,454.5992
2019-02-01 11:31:00,532.2343,565.0483
2019-02-01 11:32:00,520.2168,538.5095
2019-02-01 11:33:00,510.7695,525.0911
2019-02-01 11:34:00,552.9002,546.9801
2019-02-01 11:35:00,525.6949,515.7711
2019-02-01 11:36:00,492.6950,513.8360
2019-02-01 11:37:00,449.9934,489.2843
2019-02-01 11:38:00,530.6019,553.1694
2019-02-01 11:39:00,496.7544,560.0231
2019-02-01 11:40:00,502.0999,559.3047
2019-02-01 11:41:00,475.2500,497.8193
2019-02-01 11:42:00,496.1726,505.3536
2019-02-01 11:43:00,480.6429,503.5607
2019-02-01 11:44:00,463.7863,432.0791
2019-02-01 11:45:00,437.3731,464.0869
2019-02-01 11:46:00,510.1715,509.8646
2019-02-01 11:47:00,453.9940,508.9545
2019-02-01 11:48:00,426.8114,462.2801
2019-02-01 11:49:00,480.8759,500.7833
2019-02-01 11:50:00,440.2430,472.0347
2019-02-01 11:51:00,463.6596,466.4144
2019-02-01 11:52:00,427.5297,455.3035
2019-02-01 11:53:00,476.2029,512.8739
2019-02-01 11:54:00,472.1598,492.7044
2019-02-01 11:55:00,466.2582,439.9088
2019-02-01 11:56:00,412.8269,462.7389
2019-02-01 11:57:00,452.2151,488.0863
2019-02-01 11:58:00,465.2537,427.8598
2019-02-01 11:59:00,410.6275,434.7011
2019-02-01 12:00:00,387.3193,414.0380
2019-02-01 12:01:00,565.7992,573.0739
2019-02-01 12:02:00,557.8549,566.7627
2019-02-01 12:03:00,555.5049,551.9859
2019-02-01 12:04:00,591.8805,533.2506
2019-02-01 12:05:00,554.8467,473.7357
2019-02-01 12:06:00,495.0060,523.8190
2019-02-01 12:07:00,503.0434,466.4166
2019-02-01 12:08:00,605.7900,552.7599
2019-02-01 12:09:00,562.8430,572.6549
2019-02-01 12:10:00,514.9840,545.0872
2019-02-01 12:11:00,491.2922,499.6228
2019-02-01 12:12:00,575.3309,525.3043
2019-02-01 12:13:00,555.9455,484.2534
2019-02-01 12:14:00,498.8783,475.6951
2019-02-01 12:15:00,452.8466,461.8012
2019-02-01 12:16:00,569.4022,541.1896
2019-02-01 12:17:00,501.2927,507.1039
2019-02-01 12:18:00,487.6991,514.4966
2019-02-01 12:19:00,490.4378,583.4909
2019-02-01 12:20:00,514.5489,536.5687
2019-02-01 12:21:00,494.4501,522.1744
2019-02-01 12:22:00,482.9349,508.5071
2019-02-01 12:23:00,534.4509,534.6467
2019-02-01 12:24:00,500.8670,550.2243
2019-02-01 12:25:00,489.1722,495.2052
2019-02-01 12:26:00,450.9146,463.3077
2019-02-01 12:27:00,509.3455,464.6469
2019-02-01 12:28:00,504.1212,451.9293
2019-02-01 12:29:00,459.8817,455.1380
2019-02-01 12:30:00,455.8373,449.4565
2019-02-01 12:31:00,520.4281,494.5051
2019-02-01 12:32:00,466.9168,475.4354
2019-02-01 12:33:00,462.1274,468.7066
2019-02-01 12:34:00,498.5350,493.4109
2019-02-01 12:35:00,467.4142,468.2008
2019-02-01 12:36:00,476.2488,501.1411
2019-02-01 12:37:00,452.4143,436.3605
2019-02-01 12:38:00,481.5867,534.6800
2019-02-01 12:39:00,478.7581,471.1984
2019-02-01 12:40:00,459.5264,437.0349
2019-02-01 12:41:00,434.7278,422.1029
2019-02-01 12:42:00,479.0871,466.9948
2019-02-01 12:43:00,455.1102,461.2119
2019-02-01 12:44:00,413.9045,457.3320
2019-02-01 12:45:00,421.0566,453.0605
2019-02-01 12:46:00,534.9759,482.3627
2019-02-01 12:47:00,546.6665,514.9378
2019-02-01 12:48:00,487.1254,455.9685
2019-02-01 12:49:00,485.5989,519.5063
2019-02-01 12:50:00,482.8538,488.2847
2019-02-01 12:51:00,445.3968,439.4265
2019-02-01 12:52:00,464.5328,464.5411
2019-02-01 12:53:00,495.5337,473.7842
2019-02-01 12:54:00,464.2660,457.2410
2019-02-01 12:55:00,445.8633,465.6955
2019-02-01 12:56:00,458.8527,465.9463
2019-02-01 12:57:00,428.4055,468.3457
2019-02-01 12:58:00,399.0754,443.4888
2019-02-01 12:59:00,435.9016,454.6667
2019-02-01 13:00:00,374.1690,400.7362
2019-02-01 13:01:00,563.4316,600.1009
2019-02-01 13:02:00,525.5033,558.3008
2019-02-01 13:03:00,508.4706,527.4274
2019-02-01 13:04:00,564.1446,551.3506
2019-02-01 13:05:00,518.3596,514.8056
2019-02-01 13:06:00,470.9222,528.5070
2019-02-01 13:07:00,476.4970,508.7518
2019-02-01 13:08:00,515.5468,558.5934
2019-02-01 13:09:00,530.1638,567.3630
2019-02-01 13:10:00,506.4290,490.7356
2019-02-01 13:11:00,475.6723,515.8038
2019-02-01 13:12:00,454.5348,544.0330
2019-02-01 13:13:00,469.9989,497.8337
2019-02-01 13:14:00,417.0836,476.9596
2019-02-01 13:15:00,416.5473,487.2441
2019-02-01 13:16:00,503.9129,524.4303
2019-02-01 13:17:00,548.6737,487.7313
2019-02-01 13:18:00,524.4891,500.8437
2019-02-01 13:19:00,497.6024,483.4532
2019-02-01 13:20:00,493.5754,466.2075
2019-02-01 13:21:00,469.0028,459.6395
2019-02-01 13:22:00,429.6362,437.3171
2019-02-01 13:23:00,519.0961,502.9842
2019-02-01 13:24:00,516.3080,491.2919
2019-02-01 13:25:00,469.8763,489.5969
2019-02-01 13:26:00,475.1915,444.1295
2019-02-01 13:27:00,490.2779,485.5631
2019-02-01 13:28:00,476.8203,449.8835
2019-02-01 13:29:00,471.1629,457.4315
2019-02-01 13:30:00,452.5626,436.3486
2019-02-01 13:31:00,567.6161,519.7993
2019-02-01 13:32:00,566.8178,501.9002
2019-02-01 13:33:00,489.2234,488.8478
2019-02-01 13:34:00,529.4667,500.4124
2019-02-01 13:35:00,522.9807,484.0761
2019-02-01 13:36:00,556.2967,503.1127
2019-02-01 13:37:00,485.2599,447.4899
2019-02-01 13:38:00,509.1739,532.3362
2019-02-01 13:39:00,485.0099,509.2679
2019-02-01 13:40:00,473.3912,458.5851
2019-02-01 13:41:00,441.4290,452.3360
2019-02-01 13:42:00,504.3570,490.5518
2019-02-01 13:43:00,505.6810,451.6900
2019-02-01 13:44:00,427.1374,469.6973
2019-02-01 13:45:00,417.2929,418.1818
2019-02-01 13:46:00,494.7009,493.1879
2019-02-01 13:47:00,469.1837,483.4101
2019-02-01 13:48:00,469.4313,504.6730
2019-02-01 13:49:00,486.5861,489.2355
2019-02-01 13:50:00,477.1774,492.4343
2019-02-01 13:51:00,442.8101,498.5991
2019-02-01 13:52:00,419.0958,457.0046
2019-02-01 13:53:00,472.5541,492.0292
2019-02-01 13:54:00,479.5731,486.0518
2019-02-01 13:55:00,452.4544,423.5552
2019-02-01 13:56:00,431.2043,423.2633
2019-02-01 13:57:00,465.6806,443.2473
2019-02-01 13:58:00,416.5308,438.4779
2019-02-01 13:59:00,455.1415,404.3204
2019-02-01 14:00:00,415.4697,402.4222
2019-02-01 14:01:00,573.9816,501.4853
2019-02-01 14:02:00,563.0333,542.2320
2019-02-01 14:03:00,572.1612,459.3952
2019-02-01 14:04:00,504.8835,554.6186
2019-02-01 14:05:00,506.7283,515.0081
2019-02-01 14:06:00,491.2765,515.1621
2019-02-01 14:07:00,438.2105,448.9133
2019-02-01 14:08:00,509.5351,511.9924
2019-02-01 14:09:00,476.6814,503.3782
2019-02-01 14:10:00,475.7702,481.9422
2019-02-01 14:11:00,480.0363,497.2677
2019-02-01 14:12:00,457.7395,505.0571
2019-02-01 14:13:00,453.5012,483.7543
2019-02-01 14:14:00,447.9550,467.8279
2019-02-01 14:15:00,443.6186,471.5895
2019-02-01 14:16:00,529.0475,536.6762
2019-02-01 14:17:00,482.5683,491.5721
2019-02-01 14:18:00,492.3333,515.5728
2019-02-01 14:19:00,503.7629,510.0907
2019-02-01 14:20:00,482.9147,499.2997
2019-02-01 14:21:00,461.5629,505.0413
2019-02-01 14:22:00,404.9640,461.9052
2019-02-01 14:23:00,508.0277,526.0928
2019-02-01 14:24:00,509.9334,494.7366
2019-02-01 14:25:00,478.2654,474.8302
2019-02-01 14:26:00,443.2871,451.4286
2019-02-01 14:27:00,495.2398,495.6314
2019-02-01 14:28:00,463.4544,491.6038
2019-02-01 14:29:00,472.3991,455.8531
2019-02-01 14:30:00,403.8124,434.9770
2019-02-01 14:31:00,563.3308,511.6199
2019-02-01 14:32:00,463.9518,472.4598
2019-02-01 14:33:00,494.6094,506.7093
2019-02-01 14:34:00,532.4632,512.5890
2019-02-01 14:35:00,483.8944,452.8280
2019-02-01 14:36:00,489.9180,489.5712
2019-02-01 14:37:00,447.2170,457.8398
2019-02-01 14:38:00,531.9406,523.0921
2019-02-01 14:39:00,506.8773,507.5339
2019-02-01 14:40:00,468.9827,463.9485
2019-02-01 14:41:00,452.9593,462.9721
2019-02-01 14:42:00,494.3405,522.9077
2019-02-01 14:43:00,441.1729,454.3390
2019-02-01 14:44:00,460.7539,449.7731
2019-02-01 14:45:00,405.7217,461.2206
2019-02-01 14:46:00,537.9763,532.2733
2019-02-01 14:47:00,512.3742,485.6332
2019-02-01 14:48:00,468.3728,459.6893
2019-02-01 14:49:00,512.6511,501.5124
2019-02-01 14:50:00,508.6786,499.3125
2019-02-01 14:51:00,517.3844,493.0278
2019-02-01 14:52:00,479.8742,448.9565
2019-02-01 14:53:00,552.8319,503.6387
2019-02-01 14:54:00,505.1769,452.5719
2019-02-01 14:55:00,473.6475,489.3468
2019-02-01 14:56:00,443.1904,469.5106
2019-02-01 14:57:00,451.2295,476.4460
2019-02-01 14:58:00,454.2702,458.3993
2019-02-01 14:59:00,460.1462,421.9179
2019-02-01 15:00:00,409.9839,431.1370
2019-02-01 15:01:00,585.3368,575.2865
2019-02-01 15:02:00,587.4024,540.0242
2019-02-01 15:03:00,586.8314,528.1895
2019-02-01 15:04:00,548.6885,550.3230
2019-02-01 15:05:00,528.9470,575.6516
2019-02-01 15:06:00,546.6129,533.6489
2019-02-01 15:07:00,520.3560,529.7556
2019-02-01 15:08:00,552.3278,587.2663
2019-02-01 15:09:00,549.9287,525.1936
2019-02-01 15:10:00,574.1091,482.8618
2019-02-01 15:11:00,534.4843,483.1892
2019-02-01 15:12:00,511.2867,509.0257
2019-02-01 15:13:00,507.6235,485.0620
2019-02-01 15:14:00,476.9374,456.5670
2019-02-01 15:15:00,484.5725,404.9510
2019-02-01 15:16:00,524.2373,554.8899
2019-02-01 15:17:00,552.3426,512.5697
2019-02-01 15:18:00,493.9934,517.3633
2019-02-01 15:19:00,522.0659,464.6272
2019-02-01 15:20:00,494.7543,507.9099
2019-02-01 15:21:00,496.7745,491.4362
2019-02-01 15:22:00,505.5220,469.4852
2019-02-01 15:23:00,536.3734,492.0227
2019-02-01 15:24:00,531.2683,503.2476
2019-02-01 15:25:00,505.6438,480.0401
2019-02-01 15:26:00,449.3317,421.5801
2019-02-01 15:27:00,475.4466,485.8676
2019-02-01 15:28:00,452.0978,464.2683
2019-02-01 15:29:00,438.6545,472.5537
2019-02-01 15:30:00,405.7982,436.5070
2019-02-01 15:31:00,518.6130,595.9562
2019-02-01 15:32:00,561.3192,538.4034
2019-02-01 15:33:00,497.0551,531.0613
2019-02-01 15:34:00,493.7939,550.0039
2019-02-01 15:35:00,518.0174,524.1037
2019-02-01 15:36:00,453.6197,554.2091
2019-02-01 15:37:00,419.4592,528.1101
2019-02-01 15:38:00,505.2284,536.4204
2019-02-01 15:39:00,546.1819,536.1746
2019-02-01 15:40:00,461.9246,484.3626
2019-02-01 15:41:00,464.6552,499.0233
2019-02-01 15:42:00,485.0410,524.8519
2019-02-01 15:43:00,469.1289,527.1923
2019-02-01 15:44:00,461.4538,493.4304
2019-02-01 15:45:00,471.1918,454.3787
2019-02-01 15:46:00,538.0631,540.5826
2019-02-01 15:47:00,504.6085,504.6845
2019-02-01 15:48:00,490.9150,456.6472
2019-02-01 15:49:00,491.1591,511.4475
2019-02-01 15:50:00,512.9785,483.2044
2019-02-01 15:51:00,522.1114,506.5088
2019-02-01 15:52:00,496.7696,444.6255
2019-02-01 15:53:00,481.9499,510.9396
2019-02-01 15:54:00,508.8660,482.6731
2019-02-01 15:55:00,500.2300,487.7793
2019-02-01 15:56:00,474.1397,461.6708
2019-02-01 15:57:00,487.9150,505.0779
2019-02-01 15:58:00,476.2739,462.1025
2019-02-01 15:59:00,449.9425,464.8760
2019-02-01 16:00:00,421.0262,454.1181
2019-02-01 16:01:00,600.7640,600.4916
2019-02-01 16:02:00,574.8523,594.7684
2019-02-01 16:03:00,588.7232,597.8800
2019-02-01 16:04:00,602.8194,549.0139
2019-02-01 16:05:00,597.7495,529.1795
2019-02-01 16:06:00,522.6387,494.4338
2019-02-01 16:07:00,514.0919,503.7919
2019-02-01 16:08:00,659.1436,601.0290
2019-02-01 16:09:00,558.3452,585.1107
2019-02-01 16:10:00,546.2432,542.8141
2019-02-01 16:11:00,507.4679,498.6178
2019-02-01 16:12:00,573.1131,560.3963
2019-02-01 16:13:00,578.6983,493.8272
2019-02-01 16:14:00,545.0685,535.8351
2019-02-01 16:15:00,524.2680,491.2132
2019-02-01 16:16:00,542.6847,593.3436
2019-02-01 16:17:00,566.8783,553.9114
2019-02-01 16:18:00,564.4776,529.8570
2019-02-01 16:19:00,546.0803,591.8680
2019-02-01 16:20:00,540.9923,528.3444
2019-02-01 16:21:00,513.3573,513.7150
2019-02-01 16:22:00,470.6423,539.0580
2019-02-01 16:23:00,585.8673,546.0603
2019-02-01 16:24:00,531.4037,572.6249
2019-02-01 16:25:00,503.1115,529.0233
2019-02-01 16:26:00,524.5777,539.9589
2019-02-01 16:27:00,509.0583,574.9785
2019-02-01 16:28:00,512.7807,529.7333
2019-02-01 16:29:00,477.2307,487.7084
2019-02-01 16:30:00,456.7501,465.1604
2019-02-01 16:31:00,593.6876,531.4616
2019-02-01 16:32:00,568.4055,543.8458
2019-02-01 16:33:00,541.9383,543.6280
2019-02-01 16:34:00,559.3583,548.8645
2019-02-01 16:35:00,561.4063,507.9753
2019-02-01 16:36:00,547.6496,527.7321
2019-02-01 16:37:00,520.1223,473.8607
2019-02-01 16:38:00,530.8696,576.3609
2019-02-01 16:39:00,557.6411,555.4246
2019-02-01 16:40:00,502.2393,487.4909
2019-02-01 16:41:00,476.4432,503.1727
2019-02-01 16:42:00,518.7895,495.4477
2019-02-01 16:43:00,482.3788,474.3607
2019-02-01 16:44:00,527.2183,457.7445
2019-02-01 16:45:00,468.1865,431.9063
2019-02-01 16:46:00,516.1040,534.1324
2019-02-01 16:47:00,510.2501,515.8952
2019-02-01 16:48:00,496.5814,524.4017
2019-02-01 16:49:00,531.2250,554.3027
2019-02-01 16:50:00,546.1269,507.0788
2019-02-01 16:51:00,491.7686,506.2675
2019-02-01 16:52:00,493.1462,484.0835
2019-02-01 16:53:00,543.5737,506.4860
2019-02-01 16:54:00,525.6627,536.0714
2019-02-01 16:55:00,471.6809,482.5886
2019-02-01 16:56:00,470.7417,449.2648
2019-02-01 16:57:00,458.6172,478.6486
2019-02-01 16:58:00,428.9196,497.9912
2019-02-01 16:59:00,399.6003,469.7563
2019-02-01 17:00:00,387.3598,480.9289
2019-02-01 17:01:00,610.5714,613.9759
2019-02-01 17:02:00,639.6776,611.3427
2019-02-01 17:03:00,585.8166,597.2326
2019-02-01 17:04:00,616.5403,580.1264
2019-02-01 17:05:00,563.7575,535.2538
2019-02-01 17:06:00,576.6960,553.0612
2019-02-01 17:07:00,530.5981,521.8667
2019-02-01 17:08:00,586.3243,580.0408
2019-02-01 17:09:00,576.5459,570.1012
2019-02-01 17:10:00,529.8080,575.9162
2019-02-01 17:11:00,513.0933,521.7865
2019-02-01 17:12:00,508.9277,544.8611
2019-02-01 17:13:00,458.8614,581.2886
2019-02-01 17:14:00,469.0958,535.4226
2019-02-01 17:15:00,461.0611,539.6509
2019-02-01 17:16:00,554.4064,639.4012
2019-02-01 17:17:00,556.4011,543.9083
2019-02-01 17:18:00,555.9958,551.0910
2019-02-01 17:19:00,560.4939,570.9190
2019-02-01 17:20:00,527.7001,561.1926
2019-02-01 17:21:00,543.2983,566.2717
2019-02-01 17:22:00,476.5951,506.8440
2019-02-01 17:23:00,577.6060,593.6310
2019-02-01 17:24:00,529.9716,567.2322
2019-02-01 17:25:00,533.5478,578.2138
2019-02-01 17:26:00,524.3534,556.6645
2019-02-01 17:27:00,529.2291,558.7098
2019-02-01 17:28:00,517.3132,561.7860
2019-02-01 17:29:00,516.6758,548.8548
2019-02-01 17:30:00,503.6019,500.6323
2019-02-01 17:31:00,600.8786,599.8463
2019-02-01 17:32:00,554.4649,575.4786
2019-02-01 17:33:00,528.4817,504.8244
2019-02-01 17:34:00,586.6868,562.6238
2019-02-01 17:35:00,553.8017,504.3215
2019-02-01 17:36:00,505.6465,475.5914
2019-02-01 17:37:00,483.1590,471.6946
2019-02-01 17:38:00,561.8160,523.0434
2019-02-01 17:39:00,552.8233,521.8115
2019-02-01 17:40:00,508.8050,490.2585
2019-02-01 17:41:00,463.1313,503.0201
2019-02-01 17:42:00,532.8262,526.7545
2019-02-01 17:43:00,526.5224,523.8547
2019-02-01 17:44:00,543.1720,462.4260
2019-02-01 17:45:00,478.8949,457.4436
2019-02-01 17:46:00,652.9075,586.8890
2019-02-01 17:47:00,557.2100,549.7924
2019-02-01 17:48:00,554.9107,596.3274
2019-02-01 17:49:00,586.7276,528.5685
2019-02-01 17:50:00,571.8199,537.8232
2019-02-01 17:51:00,507.3415,489.1690
2019-02-01 17:52:00,470.7612,514.0129
2019-02-01 17:53:00,504.6913,503.9925
2019-02-01 17:54:00,544.4371,481.2709
2019-02-01 17:55:00,504.2429,479.4699
2019-02-01 17:56:00,465.0870,487.5841
2019-02-01 17:57:00,506.5524,503.1747
2019-02-01 17:58:00,501.5625,482.4636
2019-02-01 17:59:00,441.6168,481.9125
2019-02-01 18:00:00,449.8713,422.7457
2019-02-01 18:01:00,616.3760,580.9814
2019-02-01 18:02:00,553.7633,556.4437
2019-02-01 18:03:00,542.5318,576.4880
2019-02-01 18:04:00,620.1061,572.5196
2019-02-01 18:05:00,602.2461,559.6437
2019-02-01 18:06:00,576.0795,546.3490
2019-02-01 18:07:00,537.3527,500.3448
2019-02-01 18:08:00,594.0151,638.3414
2019-02-01 18:09:00,577.6740,558.0264
2019-02-01 18:10:00,566.3111,562.5528
2019-02-01 18:11:00,553.4425,539.0097
2019-02-01 18:12:00,566.1055,539.1566
2019-02-01 18:13:00,559.2500,477.6344
2019-02-01 18:14:00,526.5191,514.0999
2019-02-01 18:15:00,512.9504,487.0858
2019-02-01 18:16:00,629.7945,605.4324
2019-02-01 18:17:00,553.0088,557.8850
2019-02-01 18:18:00,539.1023,515.7448
2019-02-01 18:19:00,580.9227,596.2570
2019-02-01 18:20:00,574.4717,583.8796
2019-02-01 18:21:00,564.6902,543.0200
2019-02-01 18:22:00,492.2387,547.6445
2019-02-01 18:23:00,576.3210,564.7260
2019-02-01 18:24:00,570.4826,523.6935
2019-02-01 18:25:00,572.2820,535.6163
2019-02-01 18:26:00,520.6140,488.8808
2019-02-01 18:27:00,572.2242,546.5590
2019-02-01 18:28:00,529.4808,497.6842
2019-02-01 18:29:00,547.6780,486.7758
2019-02-01 18:30:00,542.1297,489.6840
2019-02-01 18:31:00,602.4585,575.5485
2019-02-01 18:32:00,577.9853,569.7178
2019-02-01 18:33:00,530.9357,557.2282
2019-02-01 18:34:00,564.0467,559.8601
2019-02-01 18:35:00,546.3163,507.0048
2019-02-01 18:36:00,530.3527,553.4735
2019-02-01 18:37:00,507.4030,521.4045
2019-02-01 18:38:00,525.8968,593.9261
2019-02-01 18:39:00,520.5689,540.6828
2019-02-01 18:40:00,494.9881,556.7223
2019-02-01 18:41:00,496.5171,541.5265
2019-02-01 18:42:00,497.5579,545.6305
2019-02-01 18:43:00,480.4322,510.2754
2019-02-01 18:44:00,413.4595,461.7877
2019-02-01 18:45:00,409.7934,483.8322
2019-02-01 18:46:00,562.4752,568.5846
2019-02-01 18:47:00,512.7972,592.5343
2019-02-01 18:48:00,488.1722,547.0128
2019-02-01 18:49:00,577.9162,588.1695
2019-02-01 18:50:00,481.4128,570.5448
2019-02-01 18:51:00,508.5739,514.3406
2019-02-01 18:52:00,506.9592,513.4927
2019-02-01 18:53:00,552.6763,545.7981
2019-02-01 18:54:00,528.0588,539.6681
2019-02-01 18:55:00,505.4652,495.2719
2019-02-01 18:56:00,480.2298,466.5768
2019-02-01 18:57:00,522.6969,482.2927
2019-02-01 18:58:00,495.7274,476.4515
2019-02-01 18:59:00,487.8242,440.7666
2019-02-01 19:00:00,427.8102,477.7025
2019-02-01 19:01:00,579.1634,588.5848
2019-02-01 19:02:00,587.0914,548.7096
2019-02-01 19:03:00,522.1023,531.1705
2019-02-01 19:04:00,617.8913,580.2682
2019-02-01 19:05:00,548.0755,533.9460
2019-02-01 19:06:00,522.4316,517.4653
2019-02-01 19:07:00,483.3297,524.1077
2019-02-01 19:08:00,568.3463,565.1252
2019-02-01 19:09:00,522.1397,555.3790
2019-02-01 19:10:00,535.5095,558.1664
2019-02-01 19:11:00,510.6779,519.5183
2019-02-01 19:12:00,526.1234,563.3900
2019-02-01 19:13:00,514.2090,529.5407
2019-02-01 19:14:00,529.8217,545.9362
2019-02-01 19:15:00,478.4078,491.4524
2019-02-01 19:16:00,582.6582,601.9253
2019-02-01 19:17:00,583.7045,561.8641
2019-02-01 19:18:00,550.6622,527.6982
2019-02-01 19:19:00,589.7029,576.9165
2019-02-01 19:20:00,568.2696,530.4683
2019-02-01 19:21:00,571.2058,536.5610
2019-02-01 19:22:00,555.4028,511.1358
2019-02-01 19:23:00,537.9280,575.4923
2019-02-01 19:24:00,509.2633,565.5124
2019-02-01 19:25:00,505.9774,527.1415
2019-02-01 19:26:00,467.6214,504.2449
2019-02-01 19:27:00,525.5450,480.2349
2019-02-01 19:28:00,480.0219,490.6898
2019-02-01 19:29:00,494.8821,500.0400
2019-02-01 19:30:00,462.8589,438.9916
2019-02-01 19:31:00,611.4085,580.3606
2019-02-01 19:32:00,571.3845,584.6208
2019-02-01 19:33:00,564.5751,551.1155
2019-02-01 19:34:00,529.8520,536.7820
2019-02-01 19:35:00,532.9168,538.9786
2019-02-01 19:36:00,527.3264,508.2682
2019-02-01 19:37:00,506.9605,526.5861
2019-02-01 19:38:00,562.1426,568.6371
2019-02-01 19:39:00,535.1265,548.3465
2019-02-01 19:40:00,544.5769,535.4702
2019-02-01 19:41:00,535.1141,511.8817
2019-02-01 19:42:00,561.7827,534.3507
2019-02-01 19:43:00,489.1588,544.2221
